Where is my pencil? It's on the table.	わたしの鉛筆はどこにありますか？ テーブルの上にあります。
Where does she live? She lives in Tokyo.	彼女はどこに住んでいますか？ 東京に住んでいます。
Where do they play soccer?  They play it in the park.	彼らはどこでサッカーをしますか？ 公園でします。
When is next holiday? It's January 1.	次の祝日はいつですか？ 1月1日です。
When do you watch TV?  I watch TV after lunch.	あなたはいつテレビを見ますか？ わたしは昼食後にテレビを見ます。
When does he study English?  He study it on Sunday.	彼は英語をいつ勉強しますか？ 彼は日曜に勉強します。
What sports do you play?  I play tennis.	あなたは何のスポーツをしますか？ わたしはテニスをします。
What food do you like?  I like sushi.	あなたは食べ物は何が好きですか？ わたしは寿司が好きです。
What book does she read?  She read a novel.	彼女は何の本を読みますか？ 彼女は小説を読みます。
What is that? It is dango.	あれは何ですか？ それは団子です。
What do you have? I have a pen.	あなたは何を持っていますか？ わたしはペンを持っています。
Who are they? They are farmers.	彼らはだれですか？ 彼らは農家です。
Who has the ball?  Ken does.	だれがボールを持っていますか？ ケンが持っています。
Who has the ball?  Mike and Emi do.	誰がボールを持っていますか？ マイクとエミが持っています。
Who is he? He is Tom.	彼は誰ですか？ 彼はトムです。
Where is her bag?	彼女のカバンはどこですか？
Where do you go?	あなたはどこへ行きますか？
Where does he live?	彼はどこに住んでいますか？
When is your birthday?	あなたの生まれた日はいつですか？
When do we meet next?	わたしたちは次にいつ会いますか？
When does she sing?	彼女はいつ歌いますか？
What is this?	これは何ですか？
What do they like?	彼らは何が好きですか？
Who is she?	彼女はだれですか？
Who are you?	あなたたちは誰ですか？
Who plays the piano?	だれがピアノをひいていますか？
